rep_fie_m,CIK,etity_org_type,series_id,cass_id,cass_ticker_symbo,state_code
811-09729,1100663,30,S000049801,C000157312,HEW,CA
811-09729,1100663,30,S000004330,C000012060,IYY,CA
811-09729,1100663,30,S000047503,C000149147,IMTM,CA
811-09729,1100663,30,S000047504,C000149148,IQT,CA
811-09729,1100663,30,S000049572,C000156613,ISZE,CA
811-09729,1100663,30,S000049573,C000156614,IV,CA
811-09729,1100663,30,S000045087,C000140144,AXJV,CA
811-09729,1100663,30,S000051287,C000161699,HEFV,CA
811-09729,1100663,30,S000031837,C000099140,EFAV,CA
811-09729,1100663,30,S000051288,C000161700,HEV,CA
811-09729,1100663,30,S000045088,C000140146,EMV,CA
811-09729,1100663,30,S000051286,C000161698,HACV,CA
811-09729,1100663,30,S000045089,C000140236,JPMV,CA
811-09729,1100663,30,S000031838,C000099141,SMV,CA
811-09729,1100663,30,S000054723,C000171896,SMMV,CA
811-09729,1100663,30,S000052495,C000164943,CDF,CA
811-09729,1100663,30,S000052499,C000164947,CSF,CA
811-09729,1100663,30,S000052500,C000164948,ERGF,CA
811-09729,1100663,30,S000052501,C000164949,FCF,CA
811-09729,1100663,30,S000048622,C000153270,ACWF,CA
811-09729,1100663,30,S000052502,C000164950,HCRF,CA
811-09729,1100663,30,S000052503,C000164951,IDF,CA
811-09729,1100663,30,S000049024,C000154547,ITF,CA
811-09729,1100663,30,S000049025,C000154548,ISCF,CA
811-09729,1100663,30,S000052504,C000164952,MATF,CA
811-09729,1100663,30,S000052505,C000164953,TCHF,CA
811-09729,1100663,30,S000048623,C000153271,RGF,CA
811-09729,1100663,30,S000048624,C000153272,SMF,CA
811-09729,1100663,30,S000052506,C000164954,TF,CA
811-09729,1100663,30,S000040316,C000125223,MTM,CA
811-09729,1100663,30,S000041444,C000128677,QA,CA
811-09729,1100663,30,S000040204,C000124960,SIZE,CA
811-09729,1100663,30,S000040205,C000124961,VE,CA
811-09729,1100663,30,S000047945,C000150793,,CA
811-09729,1100663,30,S000022497,C000065073,EMIF,CA
811-09729,1100663,30,S000038695,C000119218,ERS,CA
811-09729,1100663,30,S000018147,C000050170,IFE,CA
811-09729,1100663,30,S000004315,C000012045,IEV,CA
811-09729,1100663,30,S000048311,C000152570,XT,CA
811-09729,1100663,30,S000054186,C000170247,FA,CA
811-09729,1100663,30,S000035920,C000110087,MOY,CA
811-09729,1100663,30,S000033136,C000102031,FOT,CA
811-09729,1100663,30,S000022495,C000065071,FCHI,CA
811-09729,1100663,30,S000004326,C000012056,IOO,CA
811-09729,1100663,30,S000022498,C000065074,IC,CA
811-09729,1100663,30,S000008880,C000024194,RXI,CA
811-09729,1100663,30,S000008881,C000024195,KXI,CA
811-09729,1100663,30,S000004359,C000012089,IXC,CA
811-09729,1100663,30,S000004370,C000012100,IXG,CA
811-09729,1100663,30,S000004372,C000012102,IXJ,CA
811-09729,1100663,30,S000008882,C000024196,EXI,CA
811-09729,1100663,30,S000030319,C000093296,GTIP,CA
811-09729,1100663,30,S000019356,C000053784,IGF,CA
811-09729,1100663,30,S000008884,C000024198,MXI,CA
811-09729,1100663,30,S000045649,C000141932,REET,CA
811-09729,1100663,30,S000004305,C000012035,IX,CA
811-09729,1100663,30,S000004373,C000012103,IXP,CA
811-09729,1100663,30,S000022500,C000065076,WOOD,CA
811-09729,1100663,30,S000008883,C000024197,JXI,CA
811-09729,1100663,30,S000035915,C000110080,GMA,CA
811-09729,1100663,30,S000013701,C000037543,GBF,CA
811-09729,1100663,30,S000037043,C000113877,HM,CA
811-09729,1100663,30,S000045101,C000140336,IBDF,CA
811-09729,1100663,30,S000048146,C000152173,IBDJ,CA
811-09729,1100663,30,S000044135,C000137194,IBDH,CA
811-09729,1100663,30,S000048148,C000152175,IBDK,CA
811-09729,1100663,30,S000047423,C000148879,IBD,CA
811-09729,1100663,30,S000048149,C000152176,IBDM,CA
811-09729,1100663,30,S000048147,C000152174,IBMJ,CA
811-09729,1100663,30,S000048150,C000152177,IBD,CA
811-09729,1100663,30,S000049023,C000154546,IBMK,CA
811-09729,1100663,30,S000048151,C000152178,IBDO,CA
811-09729,1100663,30,S000054724,C000171897,,CA
811-09729,1100663,30,S000048152,C000152179,IBDP,CA
811-09729,1100663,30,S000054725,C000171898,,CA
811-09729,1100663,30,S000048153,C000152180,IBDQ,CA
811-09729,1100663,30,S000055059,C000173141,IBDR,CA
811-09729,1100663,30,S000040344,C000125273,IBDA,CA
811-09729,1100663,30,S000039661,C000122831,IBCB,CA
811-09729,1100663,30,S000040345,C000125274,IBDB,CA
811-09729,1100663,30,S000039610,C000122190,IBCC,CA
811-09729,1100663,30,S000040346,C000125275,IBDC,CA
811-09729,1100663,30,S000039662,C000122832,IBCD,CA
811-09729,1100663,30,S000040347,C000125276,IBDD,CA
811-09729,1100663,30,S000039663,C000122833,IBCE,CA
811-09729,1100663,30,S000027300,C000082338,IBMD,CA
811-09729,1100663,30,S000027301,C000082339,IBME,CA
811-09729,1100663,30,S000027302,C000082340,IBMF,CA
811-09729,1100663,30,S000035137,C000108082,IBMG,CA
811-09729,1100663,30,S000035136,C000108081,IBMH,CA
811-09729,1100663,30,S000044301,C000138049,IBMI,CA
811-09729,1100663,30,S000016772,C000046846,HYG,CA
811-09729,1100663,30,S000054184,C000170245,HYXE,CA
811-09729,1100663,30,S000004361,C000012091,QD,CA
811-09729,1100663,30,S000022341,C000064225,IDY,CA
811-09729,1100663,30,S000035917,C000110082,EG,CA
811-09729,1100663,30,S000013698,C000037540,CI,CA
811-09729,1100663,30,S000013700,C000037542,GVI,CA
811-09729,1100663,30,S000017779,C000049096,WPS,CA
811-09729,1100663,30,S000018146,C000050169,IFG,CA
811-09729,1100663,30,S000053600,C000168437,IGRO,CA
811-09729,1100663,30,S000030318,C000093295,ITIP,CA
811-09729,1100663,30,S000031906,C000099357,IPFF,CA
811-09729,1100663,30,S000017777,C000049094,IDV,CA
811-09729,1100663,30,S000023614,C000069477,IGOV,CA
811-09729,1100663,30,S000019798,C000055529,EMB,CA
811-09729,1100663,30,S000038696,C000119219,JPYS,CA
811-09729,1100663,30,S000004337,C000012067,JPX,CA
811-09729,1100663,30,S000004348,C000012078,IF,CA
811-09729,1100663,30,S000013702,C000037544,MBB,CA
811-09729,1100663,30,S000038697,C000119220,MXS,CA
811-09729,1100663,30,S000004439,C000012202,IWC,CA
811-09729,1100663,30,S000004367,C000012097,JKD,CA
811-09729,1100663,30,S000004368,C000012098,JKE,CA
811-09729,1100663,30,S000004369,C000012099,JKF,CA
811-09729,1100663,30,S000004371,C000012101,JKG,CA
811-09729,1100663,30,S000004430,C000012193,JKH,CA
811-09729,1100663,30,S000004432,C000012195,JKI,CA
811-09729,1100663,30,S000036830,C000112640,IYD,CA
811-09729,1100663,30,S000004433,C000012196,JKJ,CA
811-09729,1100663,30,S000004434,C000012197,JKK,CA
811-09729,1100663,30,S000004435,C000012198,JK,CA
811-09729,1100663,30,S000015626,C000042587,REM,CA
811-09729,1100663,30,S000021461,C000061364,ACWI,CA
811-09729,1100663,30,S000021460,C000061363,ACWX,CA
811-09729,1100663,30,S000047644,C000149539,CRB,CA
811-09729,1100663,30,S000022496,C000065072,AAXJ,CA
811-09729,1100663,30,S000034703,C000106879,AXJS,CA
811-09729,1100663,30,S000035748,C000109581,AAIT,CA
811-09729,1100663,30,S000024426,C000072477,EP,CA
811-09729,1100663,30,S000035381,C000108731,EWAS,CA
811-09729,1100663,30,S000028677,C000087775,EWZS,CA
811-09729,1100663,30,S000035382,C000108732,EWCS,CA
811-09729,1100663,30,S000047435,C000148919,CYA,CA
811-09729,1100663,30,S000031717,C000098688,MCHI,CA
811-09729,1100663,30,S000028552,C000087422,ECS,CA
811-09729,1100663,30,S000035383,C000108733,EDE,CA
811-09729,1100663,30,S000054185,C000170246,ESGD,CA
811-09729,1100663,30,S000004351,C000012081,EFA,CA
811-09729,1100663,30,S000004437,C000012200,EFG,CA
811-09729,1100663,30,S000019124,C000052896,SCZ,CA
811-09729,1100663,30,S000004438,C000012201,EFV,CA
811-09729,1100663,30,S000027325,C000082527,EMF,CA
811-09729,1100663,30,S000035385,C000108736,EEM,CA
811-09729,1100663,30,S000027326,C000082528,EMMT,CA
811-09729,1100663,30,S000027327,C000082529,EF,CA
811-09729,1100663,30,S000018145,C000050168,IES,CA
811-09729,1100663,30,S000027328,C000082530,FEF,CA
811-09729,1100663,30,S000035386,C000108737,EF,CA
811-09729,1100663,30,S000035387,C000108738,EWGS,CA
811-09729,1100663,30,S000053601,C000168438,MPCT,CA
811-09729,1100663,30,S000035388,C000108739,EWHS,CA
811-09729,1100663,30,S000034702,C000106878,IDA,CA
811-09729,1100663,30,S000034700,C000106876,SMI,CA
811-09729,1100663,30,S000028553,C000087423,EIDO,CA
811-09729,1100663,30,S000028681,C000087779,EIR,CA
811-09729,1100663,30,S000013931,C000038163,DSI,CA
811-09729,1100663,30,S000019898,C000055846,TOK,CA
811-09729,1100663,30,S000028554,C000087424,EZ,CA
811-09729,1100663,30,S000035389,C000108740,EOR,CA
811-09729,1100663,30,S000028735,C000087875,EPHE,CA
811-09729,1100663,30,S000028556,C000087428,EPO,CA
811-09729,1100663,30,S000045074,C000140043,QAT,CA
811-09729,1100663,30,S000047939,C000150700,KSA,CA
811-09729,1100663,30,S000035390,C000108741,EWSS,CA
811-09729,1100663,30,S000045075,C000140044,AE,CA
811-09729,1100663,30,S000046586,C000145378,EW,CA
811-09729,1100663,30,S000035393,C000108744,EWS,CA
811-09729,1100663,30,S000055381,C000174221,,CA
811-09729,1100663,30,S000004436,C000012199,KD,CA
811-09729,1100663,30,S000004350,C000012080,IBB,CA
811-09729,1100663,30,S000018861,C000052220,MB,CA
811-09729,1100663,30,S000019342,C000053740,YF,CA
811-09729,1100663,30,S000038698,C000119221,ZDS,CA
811-09729,1100663,30,S000018149,C000050172,IFA,CA
811-09729,1100663,30,S000004356,C000012086,IGE,CA
811-09729,1100663,30,S000004352,C000012082,IGM,CA
811-09729,1100663,30,S000004353,C000012083,IG,CA
811-09729,1100663,30,S000004355,C000012085,IGV,CA
811-09729,1100663,30,S000038699,C000119222,OKS,CA
811-09729,1100663,30,S000004366,C000012096,Y,CA
811-09729,1100663,30,S000004365,C000012095,YC,CA
811-09729,1100663,30,S000004354,C000012084,SOXX,CA
811-09729,1100663,30,S000015627,C000042588,FTY,CA
811-09729,1100663,30,S000015623,C000042584,REZ,CA
811-09729,1100663,30,S000004347,C000012077,IWB,CA
811-09729,1100663,30,S000004346,C000012076,IWF,CA
811-09729,1100663,30,S000004345,C000012075,IWD,CA
811-09729,1100663,30,S000004344,C000012074,IWM,CA
811-09729,1100663,30,S000004343,C000012073,IWO,CA
811-09729,1100663,30,S000004342,C000012072,IW,CA
811-09729,1100663,30,S000004341,C000012071,IWV,CA
811-09729,1100663,30,S000004338,C000012068,IWR,CA
811-09729,1100663,30,S000004336,C000012066,IWP,CA
811-09729,1100663,30,S000004335,C000012065,IWS,CA
811-09729,1100663,30,S000026553,C000079752,IW,CA
811-09729,1100663,30,S000026552,C000079751,IWY,CA
811-09729,1100663,30,S000026554,C000079753,IWX,CA
811-09729,1100663,30,S000004306,C000012036,OEF,CA
811-09729,1100663,30,S000004311,C000012041,IVW,CA
811-09729,1100663,30,S000004312,C000012042,IVE,CA
811-09729,1100663,30,S000004308,C000012038,IJK,CA
811-09729,1100663,30,S000004309,C000012039,IJJ,CA
811-09729,1100663,30,S000004314,C000012044,IJT,CA
811-09729,1100663,30,S000004316,C000012046,IJS,CA
811-09729,1100663,30,S000004334,C000012064,DVY,CA
811-09729,1100663,30,S000013694,C000037536,SHV,CA
811-09729,1100663,30,S000023507,C000069126,SB,CA
811-09729,1100663,30,S000038687,C000119210,SGDS,CA
811-09729,1100663,30,S000038688,C000119211,SEKS,CA
811-09729,1100663,30,S000038689,C000119212,CHFS,CA
811-09729,1100663,30,S000023578,C000069390,TZD,CA
811-09729,1100663,30,S000023579,C000069391,TZE,CA
811-09729,1100663,30,S000023580,C000069392,TZG,CA
811-09729,1100663,30,S000023581,C000069393,TZI,CA
811-09729,1100663,30,S000023582,C000069394,TZ,CA
811-09729,1100663,30,S000023583,C000069395,TZO,CA
811-09729,1100663,30,S000023584,C000069396,TZV,CA
811-09729,1100663,30,S000033219,C000102198,TZW,CA
811-09729,1100663,30,S000033220,C000102199,TZY,CA
811-09729,1100663,30,S000023577,C000069389,TGR,CA
811-09729,1100663,30,S000038690,C000119213,THBS,CA
811-09729,1100663,30,S000004363,C000012093,TIP,CA
811-09729,1100663,30,S000004331,C000012061,IYT,CA
811-09729,1100663,30,S000044143,C000137225,TFO,CA
811-09729,1100663,30,S000038691,C000119214,TRYS,CA
811-09729,1100663,30,S000009423,C000025777,ITA,CA
811-09729,1100663,30,S000004318,C000012048,IYM,CA
811-09729,1100663,30,S000009420,C000025774,IAI,CA
811-09729,1100663,30,S000048366,C000152747,CPEX,CA
811-09729,1100663,30,S000004431,C000012194,IYK,CA
811-09729,1100663,30,S000004320,C000012050,IYC,CA
811-09729,1100663,30,S000004321,C000012051,IYE,CA
811-09729,1100663,30,S000004322,C000012052,IYG,CA
811-09729,1100663,30,S000004323,C000012053,IYF,CA
811-09729,1100663,30,S000004324,C000012054,IYH,CA
811-09729,1100663,30,S000009418,C000025772,IHF,CA
811-09729,1100663,30,S000009415,C000025769,ITB,CA
811-09729,1100663,30,S000004325,C000012055,IYJ,CA
811-09729,1100663,30,S000009421,C000025775,IAK,CA
811-09729,1100663,30,S000009419,C000025773,IHI,CA
811-09729,1100663,30,S000009414,C000025768,IEO,CA
811-09729,1100663,30,S000009416,C000025770,IEZ,CA
811-09729,1100663,30,S000009417,C000025771,IHE,CA
811-09729,1100663,30,S000013499,C000036528,PFF,CA
811-09729,1100663,30,S000004328,C000012058,IYR,CA
811-09729,1100663,30,S000009422,C000025776,IAT,CA
811-09729,1100663,30,S000004329,C000012059,IYW,CA
811-09729,1100663,30,S000004333,C000012063,IYZ,CA
811-09729,1100663,30,S000004332,C000012062,ID,CA
811-09729,1100663,30,S000035921,C000110088,AMPS,CA
811-09729,1100663,30,S000044409,C000138243,BYD,CA
811-22649,1524513,30,S000044971,C000139416,COMT,CA
811-22649,1524513,30,S000045926,C000143123,FIBR,CA
811-22649,1524513,30,S000036358,C000111157,IEI,CA
811-22649,1524513,30,S000036360,C000111161,IEIS,CA
811-22649,1524513,30,S000036361,C000111162,IEG,CA
811-22649,1524513,30,S000036359,C000111160,IESM,CA
811-22649,1524513,30,S000052517,C000164965,,CA
811-22649,1524513,30,S000052518,C000164966,,CA
811-22649,1524513,30,S000052519,C000164967,,CA
811-22649,1524513,30,S000052520,C000164968,,CA
811-22649,1524513,30,S000044144,C000137260,,CA
811-22649,1524513,30,S000044145,C000137261,CYH,CA
811-22649,1524513,30,S000042862,C000132817,QDH,CA
811-22649,1524513,30,S000044146,C000137262,EMBH,CA
811-22649,1524513,30,S000042863,C000132818,HYGH,CA
811-22649,1524513,30,S000037042,C000113876,EAR,CA
811-22649,1524513,30,S000047352,C000148680,MEAR,CA
811-22649,1524513,30,S000040474,C000125661,ICSH,CA
811-22211,1437921,30,S000023282,C000068089,IVICX,Y
811-22211,1437921,30,S000023282,C000068088,IVIOX,Y
811-22211,1437921,30,S000023282,C000068090,IVIQX,Y
811-22211,1437921,30,S000023283,C000068091,IVWAX,Y
811-22211,1437921,30,S000023283,C000068092,IVWCX,Y
811-22211,1437921,30,S000023283,C000068093,IVWIX,Y
811-06569,883622,30,S000051066,C000160887,IMAAX,KS
811-06569,883622,30,S000051066,C000160888,IMACX,KS
811-06569,883622,30,S000051066,C000160889,IMAIX,KS
811-06569,883622,30,S000051066,C000160886,IMAYX,KS
811-06569,883622,30,S000051066,C000160890,IMRX,KS
811-06569,883622,30,S000051065,C000160881,IAPOX,KS
811-06569,883622,30,S000051065,C000160882,ICPOX,KS
811-06569,883622,30,S000051065,C000160883,IIPOX,KS
811-06569,883622,30,S000051065,C000160884,IRPOX,KS
811-06569,883622,30,S000051065,C000160885,IYPOX,KS
811-06569,883622,30,S000006283,C000043898,IASEX,KS
811-06569,883622,30,S000006283,C000066833,IASRX,KS
811-06569,883622,30,S000006283,C000146677,IASTX,KS
811-06569,883622,30,S000006283,C000045541,IVAEX,KS
811-06569,883622,30,S000006283,C000017255,WASAX,KS
811-06569,883622,30,S000006283,C000017256,WASBX,KS
811-06569,883622,30,S000006283,C000017257,WASCX,KS
811-06569,883622,30,S000006283,C000017258,WASYX,KS
811-06569,883622,30,S000024823,C000073857,,KS
811-06569,883622,30,S000024823,C000146686,IBARX,KS
811-06569,883622,30,S000024823,C000073854,IBAX,KS
811-06569,883622,30,S000024823,C000073855,IBBX,KS
811-06569,883622,30,S000024823,C000073856,IBCX,KS
811-06569,883622,30,S000024823,C000073859,IBYX,KS
811-06569,883622,30,S000024823,C000122153,IYBFX,KS
811-06569,883622,30,S000024823,C000073858,IYBIX,KS
811-06569,883622,30,S000024833,C000146693,IBDX,KS
811-06569,883622,30,S000024833,C000073914,IBOAX,KS
811-06569,883622,30,S000024833,C000073915,IBOBX,KS
811-06569,883622,30,S000024833,C000073916,IBOCX,KS
811-06569,883622,30,S000024833,C000073919,IBOYX,KS
811-06569,883622,30,S000024833,C000073917,IVBEX,KS
811-06569,883622,30,S000024833,C000073918,IVBIX,KS
811-06569,883622,30,S000024833,C000122161,IYBDX,KS
811-06569,883622,30,S000055249,C000173730,,KS
811-06569,883622,30,S000055249,C000173731,,KS
811-06569,883622,30,S000055249,C000173732,,KS
811-06569,883622,30,S000055249,C000173733,,KS
811-06569,883622,30,S000006288,C000146680,ICEQX,KS
811-06569,883622,30,S000006288,C000043902,ICFEX,KS
811-06569,883622,30,S000006288,C000045545,ICIEX,KS
811-06569,883622,30,S000006288,C000122149,IYCEX,KS
811-06569,883622,30,S000006288,C000017277,WCEAX,KS
811-06569,883622,30,S000006288,C000017278,WCEBX,KS
811-06569,883622,30,S000006288,C000017280,WCEYX,KS
811-06569,883622,30,S000006288,C000017279,WTRCX,KS
811-06569,883622,30,S000024834,C000073921,ICDAX,KS
811-06569,883622,30,S000024834,C000073920,ICDBX,KS
811-06569,883622,30,S000024834,C000073922,ICDCX,KS
811-06569,883622,30,S000024834,C000073925,ICDYX,KS
